sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
25N04999	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N04999	25N04999-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04999/B_25N04999_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N04999/B_25N04999_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2920251.171	2396005.124
25N04999	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N04999	25N04999-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04999/R_25N04999_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N04999/R_25N04999_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2537942.872	2105838.724
25N05000	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05000	25N05000-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05000/B_25N05000_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05000/B_25N05000_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3653712.85	2907143.521
25N05000	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05000	25N05000-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05000/R_25N05000_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05000/R_25N05000_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3185925.237	2492527.964
25N05001	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05001	25N05001-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05001/B_25N05001_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05001/B_25N05001_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3184321.5	2566318.05
25N05001	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05001	25N05001-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05001/R_25N05001_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05001/R_25N05001_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3162362.226	2517987.055
25N05003	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05003	25N05003-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05003/B_25N05003_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05003/B_25N05003_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2439109.536	2025910.619
25N05003	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05003	25N05003-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05003/R_25N05003_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05003/R_25N05003_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2751854.996	2268366.926
25N05006	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05006	25N05006-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05006/B_25N05006_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05006/B_25N05006_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3448449.059	2764603.011
25N05006	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05006	25N05006-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05006/R_25N05006_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05006/R_25N05006_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2880823.7	2314672.772
25N05007	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05007	25N05007-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05007/B_25N05007_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05007/B_25N05007_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3109364.983	2505221.524
25N05007	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05007	25N05007-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05007/R_25N05007_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05007/R_25N05007_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3157697.301	2515945.693
25N05008	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05008	25N05008-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05008/B_25N05008_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05008/B_25N05008_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3329929.296	2659901.881
25N05008	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05008	25N05008-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05008/R_25N05008_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05008/R_25N05008_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2895544.463	2268834.126
25N05009	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05009	25N05009-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05009/B_25N05009_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05009/B_25N05009_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2856073.188	2301526.532
25N05009	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05009	25N05009-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05009/R_25N05009_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05009/R_25N05009_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2909424.535	2325082.85
25N05012	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05012	25N05012-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05012/B_25N05012_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05012/B_25N05012_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2905214.398	2378919.804
25N05012	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05012	25N05012-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05012/R_25N05012_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05012/R_25N05012_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2639083.54	2125453.376
25N05013	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05013	25N05013-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05013/B_25N05013_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05013/B_25N05013_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2534935.635	2070319.753
25N05013	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05013	25N05013-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05013/R_25N05013_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05013/R_25N05013_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2723763.741	2237576.56
25N05014	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05014	25N05014-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05014/B_25N05014_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05014/B_25N05014_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2694726.933	2242300.417
25N05014	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05014	25N05014-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05014/R_25N05014_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05014/R_25N05014_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2536740.196	2084062.205
25N05015	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05015	25N05015-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05015/B_25N05015_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05015/B_25N05015_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3309590.729	2716330.872
25N05015	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05015	25N05015-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05015/R_25N05015_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05015/R_25N05015_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	4371134.467	3564776.099
25N05016	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05016	25N05016-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05016/B_25N05016_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05016/B_25N05016_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3348771.622	2681478.344
25N05016	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05016	25N05016-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05016/R_25N05016_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05016/R_25N05016_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2505213.295	2071666.998
25N05018	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05018	25N05018-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05018/B_25N05018_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05018/B_25N05018_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3179570.572	2533810.657
25N05018	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05018	25N05018-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05018/R_25N05018_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05018/R_25N05018_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2473663.312	2008819.812
25N05020	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05020	25N05020-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05020/B_25N05020_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05020/B_25N05020_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2899533.26	2382100.773
25N05020	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05020	25N05020-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05020/R_25N05020_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05020/R_25N05020_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2824530.161	2312235.843
25N05021	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05021	25N05021-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05021/B_25N05021_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05021/B_25N05021_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2607736.951	2112863.934
25N05021	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05021	25N05021-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05021/R_25N05021_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05021/R_25N05021_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2798771.001	2245119.852
25N05025	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05025	25N05025-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05025/B_25N05025_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05025/B_25N05025_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2719861.612	2237761.438
25N05025	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05025	25N05025-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05025/R_25N05025_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05025/R_25N05025_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2843418.329	2359915.131
25N05026	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05026	25N05026-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05026/B_25N05026_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05026/B_25N05026_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2776314.896	2283831.032
25N05026	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05026	25N05026-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05026/R_25N05026_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05026/R_25N05026_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2627622.917	2114230.462
25N05027	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05027	25N05027-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05027/B_25N05027_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05027/B_25N05027_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2891526.974	2379065.605
25N05027	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05027	25N05027-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05027/R_25N05027_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05027/R_25N05027_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2902705.275	2371701.08
25N05029	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05029	25N05029-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05029/B_25N05029_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05029/B_25N05029_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3127114.903	2520076
25N05029	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05029	25N05029-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05029/R_25N05029_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05029/R_25N05029_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2845037.743	2335624.586
25N05046	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05046	25N05046-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05046/B_25N05046_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05046/B_25N05046_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	3355231.047	2752458.653
25N05046	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05046	25N05046-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05046/R_25N05046_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05046/R_25N05046_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2253391.034	1869139.006
25N05048	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05048	25N05048-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05048/B_25N05048_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05048/B_25N05048_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2583266.024	2121708.769
25N05048	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05048	25N05048-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05048/R_25N05048_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05048/R_25N05048_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2571339.002	2135440.371
25N05049	2	histDNAredo	2353MHLT4	ILLUMINA	8	25N05049	25N05049-histDNAredo-2	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05049/B_25N05049_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/B_25N05049/B_25N05049_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2546150.157	2116627.735
25N05049	1	histDNAredo	2353MHLT4	ILLUMINA	8	25N05049	25N05049-histDNAredo-1	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05049/R_25N05049_WKDL260001354-1A_2353MHLT4_L8_1.fq.gz	data/ROFI007_hDNAredo_Novoseq_02122026/01.RawData/R_25N05049/R_25N05049_WKDL260001354-1A_2353MHLT4_L8_2.fq.gz	2261026.538	1916551.197
